RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementScore,FinancialHealthScore,CustomerTenureGroup,AvgBalanceByGeography,ClusterLabel,LogBalance
171,0.2679999999999999,France,Female,29,4,0.518594581568955,1,1,0,0.8201098704926321,0,0.6666666666666666,0.5355681506871957,Established,0.24748150340943567,0,0.4177852897470084
172,0.5559999999999999,Germany,Male,27,5,0.3819339158779567,2,1,0,0.7800013901327576,0,1.0,0.5726451020035714,Established,0.4772061681853294,0,0.32348390645829256
173,0.2599999999999999,Germany,Male,44,10,0.5165785439020282,1,1,0,0.02730820793385768,1,0.6666666666666666,0.26796225061196194,Veteran,0.4772061681853294,1,0.41645683968496955
174,0.45599999999999985,France,Male,30,4,0.6754220010204144,1,1,0,0.560931218931408,0,0.6666666666666666,0.5641177399839408,Established,0.24748150340943567,0,0.5160650744529589
175,0.32399999999999995,France,Male,40,5,0.0,2,1,1,0.7323011847631448,0,1.3333333333333333,0.3521003949210482,Established,0.24748150340943567,1,0.0
176,0.2679999999999999,Spain,Female,35,7,0.5335561143570284,1,1,1,0.13638562482717098,0,1.0,0.3126472463947331,Loyal,0.24638747853131726,0,0.42758929624505837
177,0.31999999999999995,France,Female,30,0,0.0,2,1,1,0.6527717897059169,0,1.3333333333333333,0.3242572632353056,,0.24748150340943567,0,0.0
178,0.5119999999999999,Germany,Male,36,5,0.75919063393428,2,0,0,0.8967871931769484,0,0.6666666666666666,0.7226592757037428,Established,0.4772061681853294,0,0.5648538361959696
179,0.4939999999999999,Spain,Female,40,8,0.4065121420414161,1,0,1,0.47385795343455295,0,0.6666666666666666,0.45812336515865626,Loyal,0.24638747853131726,1,0.3411129817163535
180,0.8079999999999999,Germany,Female,55,3,0.6441213243193682,1,1,0,0.04035020344442894,1,0.6666666666666666,0.4974905092545991,Established,0.4772061681853294,2,0.4972060921588223
181,0.9999999999999999,Spain,Female,45,2,0.4874935875358797,1,1,1,0.09736389825228309,0,1.0,0.5282858285960542,New,0.24638747853131726,1,0.39709254752810685
182,0.31999999999999995,France,Male,65,2,0.0,2,1,1,0.24032310085613173,0,1.3333333333333333,0.18677436695204389,New,0.24748150340943567,2,0.0
183,0.856,Germany,Female,45,1,0.6462800095449114,2,1,0,0.872681791111051,0,1.0,0.7916539335519874,New,0.4772061681853294,1,0.49851820294180305
184,0.572,France,Male,42,2,0.0,2,1,1,0.27732248429725037,0,1.3333333333333333,0.2831074947657501,New,0.24748150340943567,1,0.0
185,0.908,France,Female,50,4,0.0,1,1,1,0.04268052599023207,1,1.0,0.3168935086634107,Established,0.24748150340943567,1,0.0
186,0.32799999999999996,France,Male,32,8,0.0,2,1,0,0.4792737706450966,0,1.0,0.2690912568816988,Loyal,0.24748150340943567,0,0.0
187,0.7599999999999999,France,Female,39,1,0.39462504477415516,1,1,0,0.974764189980143,0,0.6666666666666666,0.709796411584766,New,0.24748150340943567,1,0.3326255940360051
188,0.35,Spain,Female,37,0,0.0,1,0,1,0.6576135020894495,0,0.6666666666666666,0.3358711673631498,,0.24638747853131726,1,0.0
189,0.5319999999999999,Spain,Male,30,5,0.0,2,0,1,0.9805782952271942,0,1.0,0.5041927650757314,Established,0.24638747853131726,0,0.0
190,0.674,Germany,Female,34,7,0.44395786352937167,2,1,0,0.7428368409183077,0,1.0,0.6202649014825599,Loyal,0.4772061681853294,0,0.3673878596635573
191,0.7299999999999999,France,Female,41,8,0.22405451552062436,2,0,0,0.4648995479068251,1,0.6666666666666666,0.47298468780914976,Loyal,0.24748150340943567,1,0.20216872192234986
192,0.32399999999999995,France,Female,36,3,0.33610367460350143,2,1,0,0.08832733526051738,0,1.0,0.24947700328800626,Established,0.24748150340943567,0,0.28975767285479526
193,0.258,France,Male,40,1,0.0,2,0,0,0.5749791605098287,0,0.6666666666666666,0.2776597201699429,New,0.24748150340943567,1,0.0
194,0.5019999999999999,France,Male,32,8,0.3707198010156236,1,1,0,0.43477072060381766,0,0.6666666666666666,0.435830173873147,Loyal,0.24748150340943567,0,0.31533600406580836
195,0.45999999999999985,Spain,Male,29,9,0.24595818963787253,2,1,0,0.6403922574605875,0,1.0,0.44878348236615323,Veteran,0.24638747853131726,0,0.21990486413441832
196,0.914,France,Male,35,3,0.6966579538329687,1,1,1,0.002944181169301668,0,1.0,0.5378673783340902,Established,0.24748150340943567,0,0.5286604066156952
197,0.5319999999999999,Spain,Female,32,6,0.0,2,1,1,0.21496992962827946,0,1.3333333333333333,0.24898997654275978,Loyal,0.24638747853131726,0,0.0
198,0.7419999999999999,Germany,Male,37,3,0.4293402153838637,1,1,1,0.7929734289624658,0,1.0,0.6547712147821098,Established,0.4772061681853294,1,0.3572129499562417
199,0.30199999999999994,France,Male,57,10,0.0,2,1,1,0.23920089368534694,0,1.3333333333333333,0.1804002978951156,Veteran,0.24748150340943567,2,0.0
200,0.34199999999999997,France,Male,35,6,0.38431476301792494,1,1,0,0.05238930317845354,0,0.6666666666666666,0.2595680220654595,Loyal,0.24748150340943567,0,0.325205261263459
201,0.9999999999999999,Spain,Male,30,2,0.5621406284918312,1,1,1,0.02983594933316131,0,1.0,0.5306588592749976,New,0.24638747853131726,0,0.4460570784096492
202,0.818,France,Male,42,4,0.4201713133806639,1,0,1,0.6070453728331056,0,0.6666666666666666,0.6150722287379232,Established,0.24748150340943567,1,0.35077750756218024
203,0.33199999999999996,Spain,Male,50,5,0.0,1,0,1,0.7307415358166705,1,0.6666666666666666,0.3542471786055568,Established,0.24638747853131726,1,0.0
204,0.7219999999999999,France,Female,38,2,0.5142409015548903,2,1,1,0.07182325912124607,1,1.3333333333333333,0.43602138689204545,New,0.24748150340943567,1,0.4149142583120091
205,0.32399999999999995,Spain,Male,33,3,0.7041369665269274,1,1,0,0.47334115408021465,0,0.6666666666666666,0.5004927068690473,Established,0.24638747853131726,0,0.5330588045940826
206,0.4,France,Male,37,3,0.0,1,1,1,0.8983794452370201,0,1.0,0.43279314841234,Established,0.24748150340943567,1,0.0
207,0.5159999999999999,Spain,Female,41,3,0.35777012092838173,1,0,0,0.9965609715727851,1,0.3333333333333333,0.623443697500389,Established,0.24638747853131726,1,0.3058437371405465
208,0.5359999999999999,France,Male,34,5,0.5378858404223006,1,1,1,0.7597866096212188,0,1.0,0.6112241500145065,Established,0.24748150340943567,0,0.4304086423352642
209,0.586,France,Male,45,5,0.0,1,1,0,0.7125776511656863,1,0.6666666666666666,0.43285921705522873,Established,0.24748150340943567,1,0.0
210,0.642,France,Male,45,2,0.42398429577522895,1,0,1,0.7913407730438257,0,0.6666666666666666,0.6191083562730183,New,0.24748150340943567,1,0.35345878468124
211,0.678,Germany,Male,33,2,0.6449416972444869,2,1,0,0.8469324820520359,0,1.0,0.7232913930988408,New,0.4772061681853294,0,0.4977049411846711
212,0.5059999999999999,France,Male,31,8,0.0,2,1,1,0.8495983366411491,0,1.3333333333333333,0.45186611221371636,Loyal,0.24748150340943567,0,0.0
213,0.5399999999999999,France,Female,41,9,0.0,2,0,0,0.4442468755766176,0,0.6666666666666666,0.3280822918588725,Veteran,0.24748150340943567,1,0.0
214,0.652,France,Female,34,1,0.25147664535828074,1,1,1,0.20319055469797362,0,1.0,0.36888906668541815,New,0.24748150340943567,0,0.2243241703957756
215,0.44400000000000006,Germany,Male,26,4,0.4714544060498827,2,0,0,0.3021074512615955,0,0.6666666666666666,0.4058539524371594,Established,0.4772061681853294,0,0.3862513035357745
216,0.636,Germany,Male,47,7,0.425886900932566,1,0,1,0.7898126271058885,1,0.6666666666666666,0.6172331760128182,Loyal,0.4772061681853294,1,0.35479400673773254
217,0.6900000000000001,France,Male,46,7,0.1973412790826746,1,1,0,0.6650423115407521,0,0.6666666666666666,0.5174611968744757,Loyal,0.24748150340943567,1,0.18010349795473038
218,0.7599999999999999,Spain,Female,33,9,0.0,2,0,0,0.8829095178589554,0,0.6666666666666666,0.5476365059529851,Veteran,0.24638747853131726,0,0.0
219,0.914,France,Male,43,1,0.4216824448524101,2,1,0,0.17439895510021206,1,1.0,0.5033604666508741,New,0.24748150340943567,1,0.3518409905860987
220,0.4839999999999999,France,Male,54,8,0.0,1,1,1,0.14364436803714753,1,1.0,0.2092147893457158,Loyal,0.24748150340943567,2,0.0
221,0.7519999999999999,France,Female,31,9,0.45724560916346557,2,1,1,0.49088182921469004,0,1.3333333333333333,0.5667091461260518,Veteran,0.24748150340943567,0,0.3765480848413437
222,0.32799999999999996,Spain,Male,30,7,0.0,1,0,1,0.6250529925607895,0,0.6666666666666666,0.3176843308535965,Loyal,0.24638747853131726,0,0.0
223,0.43400000000000005,France,Male,42,2,0.0,2,1,1,0.8399453647823366,0,1.3333333333333333,0.4246484549274456,New,0.24748150340943567,1,0.0
224,0.9999999999999999,France,Male,33,10,0.0,1,1,0,0.024253016163043567,1,0.6666666666666666,0.3414176720543478,Veteran,0.24748150340943567,0,0.0
225,0.642,Germany,Male,45,6,0.39683131904272373,1,1,1,0.5443563360300908,1,1.0,0.5277292183576049,Loyal,0.4772061681853294,1,0.3342063278469086
226,0.64,France,Male,37,4,0.6797895910646431,2,1,0,0.9913011692616644,0,1.0,0.7703635867754359,Established,0.24748150340943567,1,0.5186685421576533
227,0.6880000000000001,France,Female,30,9,0.0,2,1,1,0.13475651924758814,0,1.3333333333333333,0.2742521730825294,Veteran,0.24748150340943567,0,0.0
228,0.394,Germany,Female,39,6,0.297316531983165,3,1,1,0.42871564234384385,1,1.6666666666666667,0.373344058109003,Loyal,0.4772061681853294,1,0.2602979248907745
229,0.8019999999999999,Germany,Male,50,2,0.3861663115889005,1,1,0,0.38601021397543467,1,0.6666666666666666,0.5247255085214451,New,0.4772061681853294,1,0.3265418875004012
230,0.4879999999999999,Germany,Female,29,3,0.5214476523117415,1,1,0,0.30521389792725206,0,0.6666666666666666,0.43822051674633117,Established,0.4772061681853294,0,0.41966228444703557
231,0.646,France,Male,72,1,0.0,2,0,1,0.5599015205952168,0,1.0,0.40196717353173894,New,0.24748150340943567,2,0.0
232,0.5199999999999999,France,Male,40,0,0.0,2,1,0,0.31113481337467724,0,1.0,0.2770449377915591,,0.24748150340943567,1,0.0
233,0.32399999999999995,France,Female,37,1,0.0,2,0,1,0.7805417917411113,0,1.0,0.36818059724703706,New,0.24748150340943567,1,0.0
234,0.834,Germany,Male,20,3,0.4771429308210358,2,0,1,0.7506906909609867,0,1.0,0.6872778739273407,Established,0.4772061681853294,0,0.3901097699038129
235,0.46999999999999986,France,Female,67,5,0.4542839285863038,2,0,1,0.4657171259855316,0,1.0,0.46333368485727844,Established,0.24748150340943567,2,0.37451363417869915
236,0.826,Germany,Male,42,6,0.39920889792345576,1,1,0,0.16727277454996953,1,0.6666666666666666,0.46416055749114177,Loyal,0.4772061681853294,1,0.33590700399552825
237,0.7239999999999999,France,Female,29,2,0.0,1,1,1,0.7218860401168311,0,1.0,0.481962013372277,New,0.24748150340943567,0,0.0
238,0.378,Germany,Female,43,3,0.463217954349513,3,1,0,0.27898854340589524,1,1.3333333333333333,0.3734021659184694,Established,0.4772061681853294,1,0.38063808862442494
239,0.636,France,Female,46,2,0.0,3,1,0,0.44522691917078083,1,1.3333333333333333,0.36040897305692693,New,0.24748150340943567,1,0.0
240,0.7060000000000001,France,Male,28,2,0.3235330727308447,2,0,1,0.8140806447015689,0,1.0,0.6145379058108046,New,0.24748150340943567,0,0.2803047312136377
241,0.624,Spain,Male,38,4,0.0,2,1,0,0.6813054146671006,0,1.0,0.43510180488903355,Established,0.24638747853131726,1,0.0
242,0.7499999999999999,Germany,Female,39,5,0.4655428026574456,1,1,0,0.6202661854207077,0,0.6666666666666666,0.6119363293593844,Established,0.4772061681853294,1,0.3822256876051063
243,0.7060000000000001,France,Male,37,8,0.42232956018118756,2,0,1,0.3707715086790789,0,1.0,0.49970035628675546,Loyal,0.24748150340943567,1,0.3522960627438813
244,0.618,Germany,Male,67,6,0.4679653001742661,1,1,1,0.2253190679709912,1,1.0,0.43709478938175245,Loyal,0.4772061681853294,2,0.38387729242948415
245,0.346,Spain,Male,34,7,0.0,2,1,0,0.3101220166525903,0,1.0,0.21870733888419677,Loyal,0.24638747853131726,0,0.0
246,0.57,France,Female,40,10,0.4922220810847943,1,1,0,0.6597712581551538,1,0.6666666666666666,0.5739977797466493,Veteran,0.24748150340943567,1,0.4002663386168783
247,0.844,Germany,Male,26,7,0.6074199688008786,2,1,0,0.3970500182767454,0,1.0,0.616156662359208,Loyal,0.4772061681853294,0,0.4746303897632863
248,0.39,France,Female,26,1,0.0,2,1,1,0.9982302309870592,0,1.3333333333333333,0.4627434103290198,New,0.24748150340943567,0,0.0
249,0.568,Germany,Male,24,8,0.41091524451222416,1,1,1,0.7879037948124046,0,1.0,0.5889396797748763,Loyal,0.4772061681853294,0,0.34423860339271073
250,0.7779999999999999,Germany,Male,54,8,0.5038625044933583,1,1,0,0.6721100365084866,1,0.6666666666666666,0.6513241803339483,Loyal,0.4772061681853294,2,0.40803680146386057
251,0.842,Germany,Female,36,5,0.310272987729799,1,0,0,0.49901970638195947,0,0.3333333333333333,0.5504308980372529,Established,0.4772061681853294,0,0.2702355030833836
252,0.47399999999999987,Spain,Female,34,1,0.0,2,1,1,0.48965226179100096,0,1.3333333333333333,0.32121742059700026,New,0.24638747853131726,0,0.0
253,0.662,France,Female,79,0,0.0,2,0,1,0.8548686899598911,0,1.0,0.5056228966532971,,0.24748150340943567,2,0.0
254,0.388,Germany,Male,37,2,0.3177860381479987,1,1,1,0.28776433149365765,0,1.0,0.3311834565472188,New,0.4772061681853294,1,0.27595308462281887
255,0.6920000000000001,Spain,Male,28,8,0.0,1,0,0,0.8835938332110717,0,0.3333333333333333,0.5251979444036906,Loyal,0.24638747853131726,0,0.0
256,0.832,Spain,Male,41,0,0.0,2,0,1,0.17137461627585435,0,1.0,0.33445820542528476,,0.24638747853131726,1,0.0
257,0.7539999999999999,France,Male,34,10,0.0,2,1,1,0.993223652858848,0,1.3333333333333333,0.5824078842862827,Veteran,0.24748150340943567,0,0.0
258,0.642,Germany,Female,34,6,0.1485330956485161,2,0,0,0.784602629551122,0,0.6666666666666666,0.5250452417332127,Loyal,0.4772061681853294,0,0.13848555914325128
259,0.686,France,Female,30,6,0.5101364063791798,1,1,1,0.252252190084153,0,1.0,0.48279619882111097,Loyal,0.24748150340943567,0,0.4121999820972911
260,0.9999999999999999,Germany,Male,38,3,0.21881796708775267,1,1,1,0.700386736933377,0,1.0,0.6397349013403765,Established,0.4772061681853294,1,0.1978815096418242
261,0.7639999999999999,Germany,Male,42,9,0.4334352644932451,2,1,1,0.32658883923414683,0,1.3333333333333333,0.5080080345757972,Veteran,0.4772061681853294,1,0.36007384626560135
262,0.7519999999999999,Spain,Female,48,6,0.39819430271469985,1,1,0,0.32158901175062216,0,0.6666666666666666,0.49059443815510734,Loyal,0.24638747853131726,1,0.3351816203590093
263,0.41400000000000003,France,Female,32,6,0.7361012991370322,2,1,0,0.07473143685221938,0,1.0,0.40827757866308384,Loyal,0.24748150340943567,0,0.5516419665732054
264,0.664,France,Female,26,0,0.44103173523560907,1,0,1,0.559391571895116,0,0.6666666666666666,0.554807769043575,,0.24748150340943567,0,0.36535933983914815
265,0.7759999999999999,Spain,Male,31,9,0.3149477941422352,1,1,1,0.09298212979339526,0,1.0,0.39464330797854347,Veteran,0.24638747853131726,0,0.27379696456958674
266,0.362,Spain,Female,36,9,0.39554111392398406,1,1,0,0.6156859480080347,0,0.6666666666666666,0.45774235397733953,Veteran,0.24638747853131726,0,0.33328223534741147
267,0.29599999999999993,France,Male,34,2,0.0,2,1,1,0.7426542234783421,0,1.3333333333333333,0.3462180744927807,New,0.24748150340943567,0,0.0
268,0.602,France,Male,36,7,0.0,2,1,0,0.06944028154688772,0,1.0,0.2238134271822959,Loyal,0.24748150340943567,0,0.0
269,0.398,Spain,Female,39,7,0.0,1,0,0,0.40627714946777416,1,0.3333333333333333,0.2680923831559247,Loyal,0.24638747853131726,1,0.0
270,0.882,Germany,Female,35,7,0.20899401824860445,1,1,0,0.8052777540255094,0,0.6666666666666666,0.632090590758038,Loyal,0.4772061681853294,0,0.18978862393522508
271,0.6,Spain,Male,41,9,0.0,2,0,1,0.9580319420504658,0,1.0,0.5193439806834886,Veteran,0.24638747853131726,1,0.0
272,0.7659999999999999,Germany,Male,34,3,0.39991520062986535,3,1,0,0.24276123369781813,1,1.3333333333333333,0.4695588114425611,Established,0.4772061681853294,0,0.3364116638080495
273,0.922,Germany,Female,34,1,0.5950511221508303,2,1,1,0.9317297801940084,0,1.3333333333333333,0.816260300781613,New,0.4772061681853294,0,0.46690578722839216
274,0.7139999999999999,France,Male,30,8,0.0,2,1,0,0.16575477958145002,0,1.0,0.2932515931938166,Loyal,0.24748150340943567,0,0.0
275,0.7239999999999999,Germany,Male,28,4,0.580336980644213,1,0,1,0.4694045781372121,0,0.6666666666666666,0.591247186260475,Established,0.4772061681853294,0,0.457638103186909
276,0.7119999999999999,Spain,Female,37,7,0.0,2,1,1,0.5544915539434015,0,1.3333333333333333,0.42216385131446715,Loyal,0.24638747853131726,1,0.0
277,0.8119999999999999,France,Male,62,3,0.0,1,1,1,0.055942642522360884,1,1.0,0.2893142141741203,Established,0.24748150340943567,2,0.0
278,0.854,France,Female,53,10,0.0,2,1,0,0.9499976747779413,0,1.0,0.6013325582593138,Veteran,0.24748150340943567,2,0.0
279,0.592,France,Male,35,6,0.3349043430342575,1,0,1,0.821298984052977,0,0.6666666666666666,0.5827344423624115,Loyal,0.24748150340943567,0,0.2888596361271431
280,0.7279999999999999,France,Male,46,1,0.0,1,1,0,0.760853711529451,1,0.6666666666666666,0.49628457050981695,New,0.24748150340943567,1,0.0
281,0.864,France,Male,39,8,0.0,2,1,1,0.1697066569857421,0,1.3333333333333333,0.344568885661914,Loyal,0.24748150340943567,1,0.0
282,0.85,Spain,Male,29,10,0.0,2,1,1,0.340694286304342,0,1.3333333333333333,0.39689809543478066,Veteran,0.24638747853131726,0,0.0
283,0.258,Germany,Male,35,4,0.5528895018690657,1,1,1,0.23622360935469336,1,1.0,0.34903770374125304,Established,0.4772061681853294,0,0.44011739023083246
284,0.914,France,Male,42,7,0.471405382161339,1,1,1,0.1293830560818558,0,1.0,0.5049294794143983,Loyal,0.24748150340943567,1,0.38621798635991406
285,0.898,France,Female,22,8,0.6942499243417917,2,0,1,0.9632033359185802,0,1.0,0.851817753420124,Loyal,0.24748150340943567,0,0.5272401203782139
286,0.65,France,Male,40,7,0.45121451502480553,2,1,0,0.1728454067363433,0,1.0,0.4246866405870497,Loyal,0.24748150340943567,1,0.3724008024130624
287,0.5039999999999999,Spain,Male,29,5,0.4141413750897825,1,1,0,0.8061682890716063,0,0.6666666666666666,0.5747698880537963,Established,0.24638747853131726,0,0.3465225448596316
288,0.25,France,Female,32,8,0.47438894413265564,1,1,0,0.5040716888462847,0,0.6666666666666666,0.4094868776596468,Loyal,0.24748150340943567,0,0.3882436287918188
289,0.7879999999999999,Spain,Female,26,5,0.6628105060504846,1,1,1,0.9085010618514068,0,1.0,0.7864371893006304,Established,0.24638747853131726,0,0.5085092466651056
290,0.47599999999999987,Spain,Male,34,10,0.0,2,1,0,0.39537440825598846,0,1.0,0.29045813608532944,Veteran,0.24638747853131726,0,0.0
291,0.7060000000000001,Germany,Male,42,9,0.25200271552485715,1,0,1,0.6865892692752158,0,0.6666666666666666,0.5481973282666911,Veteran,0.4772061681853294,1,0.22474444162512103
292,0.7939999999999999,Spain,Female,41,5,0.37673132545568605,2,1,0,0.9746694809354292,0,1.0,0.7151336021303717,Established,0.24638747853131726,1,0.3197120848452419
293,0.46599999999999986,France,Male,27,7,0.0,2,1,0,0.2563940356304027,0,1.0,0.24079801187680086,Loyal,0.24748150340943567,0,0.0
294,0.7999999999999999,Spain,Female,34,9,0.4496736503653735,1,0,0,0.7520215680597496,1,0.3333333333333333,0.667231739475041,Veteran,0.24638747853131726,0,0.3713384623871836
295,0.662,France,Male,38,3,0.0,2,1,1,0.5624556145111859,0,1.3333333333333333,0.4081518715037286,Established,0.24748150340943567,1,0.0
296,0.846,France,Male,25,2,0.5416674554995616,1,1,0,0.3682591687506157,0,0.6666666666666666,0.5853088747500591,New,0.24748150340943567,0,0.4328645939715392
297,0.7279999999999999,France,Female,31,4,0.49888486596290954,1,1,1,0.5331774684482368,0,1.0,0.5866874448037155,Established,0.24748150340943567,0,0.40472140894108766
298,0.674,Spain,Female,44,7,0.0,3,1,0,0.7792841216336159,1,1.3333333333333333,0.4844280405445387,Loyal,0.24638747853131726,1,0.0
