,RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementScore,FinancialHealthScore,CustomerTenureGroup,AvgBalanceByGeography,ClusterLabel,LogBalance
175,176,0.2679999999999999,Spain,Female,35,7,0.5335561143570284,1,1,1,0.1363856248271709,0,1.0,0.3126472463947331,Loyal,0.2463874785313172,0,0.4275892962450583
176,177,0.3199999999999999,France,Female,30,0,0.0,2,1,1,0.6527717897059169,0,1.3333333333333333,0.3242572632353056,,0.2474815034094356,0,0.0
177,178,0.5119999999999999,Germany,Male,36,5,0.75919063393428,2,0,0,0.8967871931769484,0,0.6666666666666666,0.7226592757037428,Established,0.4772061681853294,0,0.5648538361959696
178,179,0.4939999999999999,Spain,Female,40,8,0.4065121420414161,1,0,1,0.4738579534345529,0,0.6666666666666666,0.4581233651586562,Loyal,0.2463874785313172,1,0.3411129817163535
179,180,0.8079999999999999,Germany,Female,55,3,0.6441213243193682,1,1,0,0.0403502034444289,1,0.6666666666666666,0.4974905092545991,Established,0.4772061681853294,2,0.4972060921588223
180,181,1.0,Spain,Female,45,2,0.4874935875358797,1,1,1,0.097363898252283,0,1.0,0.5282858285960542,New,0.2463874785313172,1,0.3970925475281068
182,183,0.856,Germany,Female,45,1,0.6462800095449114,2,1,0,0.872681791111051,0,1.0,0.7916539335519874,New,0.4772061681853294,1,0.498518202941803
183,184,0.572,France,Male,42,2,0.0,2,1,1,0.2773224842972503,0,1.3333333333333333,0.2831074947657501,New,0.2474815034094356,1,0.0
184,185,0.908,France,Female,50,4,0.0,1,1,1,0.042680525990232,1,1.0,0.3168935086634107,Established,0.2474815034094356,1,0.0
185,186,0.3279999999999999,France,Male,32,8,0.0,2,1,0,0.4792737706450966,0,1.0,0.2690912568816988,Loyal,0.2474815034094356,0,0.0
186,187,0.7599999999999999,France,Female,39,1,0.3946250447741551,1,1,0,0.974764189980143,0,0.6666666666666666,0.709796411584766,New,0.2474815034094356,1,0.3326255940360051
187,188,0.35,Spain,Female,37,0,0.0,1,0,1,0.6576135020894495,0,0.6666666666666666,0.3358711673631498,,0.2463874785313172,1,0.0
188,189,0.5319999999999999,Spain,Male,30,5,0.0,2,0,1,0.9805782952271942,0,1.0,0.5041927650757314,Established,0.2463874785313172,0,0.0
189,190,0.674,Germany,Female,34,7,0.4439578635293716,2,1,0,0.7428368409183077,0,1.0,0.6202649014825599,Loyal,0.4772061681853294,0,0.3673878596635573
190,191,0.7299999999999999,France,Female,41,8,0.2240545155206243,2,0,0,0.4648995479068251,1,0.6666666666666666,0.4729846878091497,Loyal,0.2474815034094356,1,0.2021687219223498
191,192,0.3239999999999999,France,Female,36,3,0.3361036746035014,2,1,0,0.0883273352605173,0,1.0,0.2494770032880062,Established,0.2474815034094356,0,0.2897576728547952
192,193,0.258,France,Male,40,1,0.0,2,0,0,0.5749791605098287,0,0.6666666666666666,0.2776597201699429,New,0.2474815034094356,1,0.0
193,194,0.5019999999999999,France,Male,32,8,0.3707198010156236,1,1,0,0.4347707206038176,0,0.6666666666666666,0.435830173873147,Loyal,0.2474815034094356,0,0.3153360040658083
194,195,0.4599999999999998,Spain,Male,29,9,0.2459581896378725,2,1,0,0.6403922574605875,0,1.0,0.4487834823661532,Veteran,0.2463874785313172,0,0.2199048641344183
195,196,0.914,France,Male,35,3,0.6966579538329687,1,1,1,0.0029441811693016,0,1.0,0.5378673783340902,Established,0.2474815034094356,0,0.5286604066156952
196,197,0.5319999999999999,Spain,Female,32,6,0.0,2,1,1,0.2149699296282794,0,1.3333333333333333,0.2489899765427597,Loyal,0.2463874785313172,0,0.0
197,198,0.7419999999999999,Germany,Male,37,3,0.4293402153838637,1,1,1,0.7929734289624658,0,1.0,0.6547712147821098,Established,0.4772061681853294,1,0.3572129499562417
198,199,0.3019999999999999,France,Male,57,10,0.0,2,1,1,0.2392008936853469,0,1.3333333333333333,0.1804002978951156,Veteran,0.2474815034094356,2,0.0
199,200,0.3419999999999999,France,Male,35,6,0.3843147630179249,1,1,0,0.0523893031784535,0,0.6666666666666666,0.2595680220654595,Loyal,0.2474815034094356,0,0.325205261263459
200,201,1.0,Spain,Male,30,2,0.5621406284918312,1,1,1,0.0298359493331613,0,1.0,0.5306588592749976,New,0.2463874785313172,0,0.4460570784096492
201,202,0.818,France,Male,42,4,0.4201713133806639,1,0,1,0.6070453728331056,0,0.6666666666666666,0.6150722287379232,Established,0.2474815034094356,1,0.3507775075621802
202,203,0.3319999999999999,Spain,Male,50,5,0.0,1,0,1,0.7307415358166705,1,0.6666666666666666,0.3542471786055568,Established,0.2463874785313172,1,0.0
203,204,0.7219999999999999,France,Female,38,2,0.5142409015548903,2,1,1,0.071823259121246,1,1.3333333333333333,0.4360213868920454,New,0.2474815034094356,1,0.4149142583120091
204,205,0.3239999999999999,Spain,Male,33,3,0.7041369665269274,1,1,0,0.4733411540802146,0,0.6666666666666666,0.5004927068690473,Established,0.2463874785313172,0,0.5330588045940826
205,206,0.4,France,Male,37,3,0.0,1,1,1,0.8983794452370201,0,1.0,0.43279314841234,Established,0.2474815034094356,1,0.0
206,207,0.5159999999999999,Spain,Female,41,3,0.3577701209283817,1,0,0,0.9965609715727852,1,0.3333333333333333,0.623443697500389,Established,0.2463874785313172,1,0.3058437371405465
207,208,0.5359999999999999,France,Male,34,5,0.5378858404223006,1,1,1,0.7597866096212188,0,1.0,0.6112241500145065,Established,0.2474815034094356,0,0.4304086423352642
208,209,0.586,France,Male,45,5,0.0,1,1,0,0.7125776511656863,1,0.6666666666666666,0.4328592170552287,Established,0.2474815034094356,1,0.0
209,210,0.642,France,Male,45,2,0.4239842957752289,1,0,1,0.7913407730438257,0,0.6666666666666666,0.6191083562730183,New,0.2474815034094356,1,0.35345878468124
210,211,0.678,Germany,Male,33,2,0.6449416972444869,2,1,0,0.8469324820520359,0,1.0,0.7232913930988408,New,0.4772061681853294,0,0.4977049411846711
211,212,0.5059999999999999,France,Male,31,8,0.0,2,1,1,0.8495983366411491,0,1.3333333333333333,0.4518661122137163,Loyal,0.2474815034094356,0,0.0
212,213,0.5399999999999999,France,Female,41,9,0.0,2,0,0,0.4442468755766176,0,0.6666666666666666,0.3280822918588725,Veteran,0.2474815034094356,1,0.0
213,214,0.652,France,Female,34,1,0.2514766453582807,1,1,1,0.2031905546979736,0,1.0,0.3688890666854181,New,0.2474815034094356,0,0.2243241703957756
214,215,0.444,Germany,Male,26,4,0.4714544060498827,2,0,0,0.3021074512615955,0,0.6666666666666666,0.4058539524371594,Established,0.4772061681853294,0,0.3862513035357745
215,216,0.636,Germany,Male,47,7,0.425886900932566,1,0,1,0.7898126271058885,1,0.6666666666666666,0.6172331760128182,Loyal,0.4772061681853294,1,0.3547940067377325
216,217,0.6900000000000001,France,Male,46,7,0.1973412790826746,1,1,0,0.6650423115407521,0,0.6666666666666666,0.5174611968744757,Loyal,0.2474815034094356,1,0.1801034979547303
217,218,0.7599999999999999,Spain,Female,33,9,0.0,2,0,0,0.8829095178589554,0,0.6666666666666666,0.5476365059529851,Veteran,0.2463874785313172,0,0.0
218,219,0.914,France,Male,43,1,0.4216824448524101,2,1,0,0.174398955100212,1,1.0,0.5033604666508741,New,0.2474815034094356,1,0.3518409905860987
219,220,0.4839999999999999,France,Male,54,8,0.0,1,1,1,0.1436443680371475,1,1.0,0.2092147893457158,Loyal,0.2474815034094356,2,0.0
220,221,0.7519999999999999,France,Female,31,9,0.4572456091634655,2,1,1,0.49088182921469,0,1.3333333333333333,0.5667091461260518,Veteran,0.2474815034094356,0,0.3765480848413437
221,222,0.3279999999999999,Spain,Male,30,7,0.0,1,0,1,0.6250529925607895,0,0.6666666666666666,0.3176843308535965,Loyal,0.2463874785313172,0,0.0
222,223,0.434,France,Male,42,2,0.0,2,1,1,0.8399453647823366,0,1.3333333333333333,0.4246484549274456,New,0.2474815034094356,1,0.0
223,224,1.0,France,Male,33,10,0.0,1,1,0,0.0242530161630435,1,0.6666666666666666,0.3414176720543478,Veteran,0.2474815034094356,0,0.0
224,225,0.642,Germany,Male,45,6,0.3968313190427237,1,1,1,0.5443563360300908,1,1.0,0.5277292183576049,Loyal,0.4772061681853294,1,0.3342063278469086
225,226,0.64,France,Male,37,4,0.6797895910646431,2,1,0,0.9913011692616644,0,1.0,0.7703635867754359,Established,0.2474815034094356,1,0.5186685421576533
226,227,0.6880000000000001,France,Female,30,9,0.0,2,1,1,0.1347565192475881,0,1.3333333333333333,0.2742521730825294,Veteran,0.2474815034094356,0,0.0
228,229,0.8019999999999999,Germany,Male,50,2,0.3861663115889005,1,1,0,0.3860102139754346,1,0.6666666666666666,0.5247255085214451,New,0.4772061681853294,1,0.3265418875004012
229,230,0.4879999999999999,Germany,Female,29,3,0.5214476523117415,1,1,0,0.305213897927252,0,0.6666666666666666,0.4382205167463311,Established,0.4772061681853294,0,0.4196622844470355
231,232,0.5199999999999999,France,Male,40,0,0.0,2,1,0,0.3111348133746772,0,1.0,0.2770449377915591,,0.2474815034094356,1,0.0
232,233,0.3239999999999999,France,Female,37,1,0.0,2,0,1,0.7805417917411113,0,1.0,0.368180597247037,New,0.2474815034094356,1,0.0
233,234,0.834,Germany,Male,20,3,0.4771429308210358,2,0,1,0.7506906909609867,0,1.0,0.6872778739273407,Established,0.4772061681853294,0,0.3901097699038129
235,236,0.826,Germany,Male,42,6,0.3992088979234557,1,1,0,0.1672727745499695,1,0.6666666666666666,0.4641605574911417,Loyal,0.4772061681853294,1,0.3359070039955282
236,237,0.7239999999999999,France,Female,29,2,0.0,1,1,1,0.7218860401168311,0,1.0,0.481962013372277,New,0.2474815034094356,0,0.0
237,238,0.378,Germany,Female,43,3,0.463217954349513,3,1,0,0.2789885434058952,1,1.3333333333333333,0.3734021659184694,Established,0.4772061681853294,1,0.3806380886244249
238,239,0.636,France,Female,46,2,0.0,3,1,0,0.4452269191707808,1,1.3333333333333333,0.3604089730569269,New,0.2474815034094356,1,0.0
239,240,0.7060000000000001,France,Male,28,2,0.3235330727308447,2,0,1,0.8140806447015689,0,1.0,0.6145379058108046,New,0.2474815034094356,0,0.2803047312136377
240,241,0.624,Spain,Male,38,4,0.0,2,1,0,0.6813054146671006,0,1.0,0.4351018048890335,Established,0.2463874785313172,1,0.0
241,242,0.7499999999999999,Germany,Female,39,5,0.4655428026574456,1,1,0,0.6202661854207077,0,0.6666666666666666,0.6119363293593844,Established,0.4772061681853294,1,0.3822256876051063
242,243,0.7060000000000001,France,Male,37,8,0.4223295601811875,2,0,1,0.3707715086790789,0,1.0,0.4997003562867554,Loyal,0.2474815034094356,1,0.3522960627438813
244,245,0.346,Spain,Male,34,7,0.0,2,1,0,0.3101220166525903,0,1.0,0.2187073388841967,Loyal,0.2463874785313172,0,0.0
245,246,0.57,France,Female,40,10,0.4922220810847943,1,1,0,0.6597712581551538,1,0.6666666666666666,0.5739977797466493,Veteran,0.2474815034094356,1,0.4002663386168783
246,247,0.844,Germany,Male,26,7,0.6074199688008786,2,1,0,0.3970500182767454,0,1.0,0.616156662359208,Loyal,0.4772061681853294,0,0.4746303897632863
247,248,0.39,France,Female,26,1,0.0,2,1,1,0.9982302309870592,0,1.3333333333333333,0.4627434103290198,New,0.2474815034094356,0,0.0
248,249,0.568,Germany,Male,24,8,0.4109152445122241,1,1,1,0.7879037948124046,0,1.0,0.5889396797748763,Loyal,0.4772061681853294,0,0.3442386033927107
249,250,0.7779999999999999,Germany,Male,54,8,0.5038625044933583,1,1,0,0.6721100365084866,1,0.6666666666666666,0.6513241803339483,Loyal,0.4772061681853294,2,0.4080368014638605
250,251,0.842,Germany,Female,36,5,0.310272987729799,1,0,0,0.4990197063819594,0,0.3333333333333333,0.5504308980372529,Established,0.4772061681853294,0,0.2702355030833836
251,252,0.4739999999999998,Spain,Female,34,1,0.0,2,1,1,0.4896522617910009,0,1.3333333333333333,0.3212174205970002,New,0.2463874785313172,0,0.0
253,254,0.388,Germany,Male,37,2,0.3177860381479987,1,1,1,0.2877643314936576,0,1.0,0.3311834565472188,New,0.4772061681853294,1,0.2759530846228188
254,255,0.6920000000000001,Spain,Male,28,8,0.0,1,0,0,0.8835938332110717,0,0.3333333333333333,0.5251979444036906,Loyal,0.2463874785313172,0,0.0
255,256,0.832,Spain,Male,41,0,0.0,2,0,1,0.1713746162758543,0,1.0,0.3344582054252847,,0.2463874785313172,1,0.0
256,257,0.7539999999999999,France,Male,34,10,0.0,2,1,1,0.993223652858848,0,1.3333333333333333,0.5824078842862827,Veteran,0.2474815034094356,0,0.0
257,258,0.642,Germany,Female,34,6,0.1485330956485161,2,0,0,0.784602629551122,0,0.6666666666666666,0.5250452417332127,Loyal,0.4772061681853294,0,0.1384855591432512
258,259,0.686,France,Female,30,6,0.5101364063791798,1,1,1,0.252252190084153,0,1.0,0.4827961988211109,Loyal,0.2474815034094356,0,0.4121999820972911
259,260,1.0,Germany,Male,38,3,0.2188179670877526,1,1,1,0.700386736933377,0,1.0,0.6397349013403765,Established,0.4772061681853294,1,0.1978815096418242
260,261,0.7639999999999999,Germany,Male,42,9,0.4334352644932451,2,1,1,0.3265888392341468,0,1.3333333333333333,0.5080080345757972,Veteran,0.4772061681853294,1,0.3600738462656013
261,262,0.7519999999999999,Spain,Female,48,6,0.3981943027146998,1,1,0,0.3215890117506221,0,0.6666666666666666,0.4905944381551073,Loyal,0.2463874785313172,1,0.3351816203590093
262,263,0.414,France,Female,32,6,0.7361012991370322,2,1,0,0.0747314368522193,0,1.0,0.4082775786630838,Loyal,0.2474815034094356,0,0.5516419665732054
263,264,0.664,France,Female,26,0,0.441031735235609,1,0,1,0.559391571895116,0,0.6666666666666666,0.554807769043575,,0.2474815034094356,0,0.3653593398391481
264,265,0.7759999999999999,Spain,Male,31,9,0.3149477941422352,1,1,1,0.0929821297933952,0,1.0,0.3946433079785434,Veteran,0.2463874785313172,0,0.2737969645695867
265,266,0.362,Spain,Female,36,9,0.395541113923984,1,1,0,0.6156859480080347,0,0.6666666666666666,0.4577423539773395,Veteran,0.2463874785313172,0,0.3332822353474114
266,267,0.2959999999999999,France,Male,34,2,0.0,2,1,1,0.7426542234783421,0,1.3333333333333333,0.3462180744927807,New,0.2474815034094356,0,0.0
267,268,0.602,France,Male,36,7,0.0,2,1,0,0.0694402815468877,0,1.0,0.2238134271822959,Loyal,0.2474815034094356,0,0.0
268,269,0.398,Spain,Female,39,7,0.0,1,0,0,0.4062771494677741,1,0.3333333333333333,0.2680923831559247,Loyal,0.2463874785313172,1,0.0
269,270,0.882,Germany,Female,35,7,0.2089940182486044,1,1,0,0.8052777540255094,0,0.6666666666666666,0.632090590758038,Loyal,0.4772061681853294,0,0.189788623935225
270,271,0.6,Spain,Male,41,9,0.0,2,0,1,0.9580319420504658,0,1.0,0.5193439806834886,Veteran,0.2463874785313172,1,0.0
271,272,0.7659999999999999,Germany,Male,34,3,0.3999152006298653,3,1,0,0.2427612336978181,1,1.3333333333333333,0.4695588114425611,Established,0.4772061681853294,0,0.3364116638080495
272,273,0.922,Germany,Female,34,1,0.5950511221508303,2,1,1,0.9317297801940084,0,1.3333333333333333,0.816260300781613,New,0.4772061681853294,0,0.4669057872283921
273,274,0.7139999999999999,France,Male,30,8,0.0,2,1,0,0.16575477958145,0,1.0,0.2932515931938166,Loyal,0.2474815034094356,0,0.0
274,275,0.7239999999999999,Germany,Male,28,4,0.580336980644213,1,0,1,0.4694045781372121,0,0.6666666666666666,0.591247186260475,Established,0.4772061681853294,0,0.457638103186909
275,276,0.7119999999999999,Spain,Female,37,7,0.0,2,1,1,0.5544915539434015,0,1.3333333333333333,0.4221638513144671,Loyal,0.2463874785313172,1,0.0
276,277,0.8119999999999999,France,Male,62,3,0.0,1,1,1,0.0559426425223608,1,1.0,0.2893142141741203,Established,0.2474815034094356,2,0.0
277,278,0.854,France,Female,53,10,0.0,2,1,0,0.9499976747779412,0,1.0,0.6013325582593138,Veteran,0.2474815034094356,2,0.0
278,279,0.592,France,Male,35,6,0.3349043430342575,1,0,1,0.821298984052977,0,0.6666666666666666,0.5827344423624115,Loyal,0.2474815034094356,0,0.2888596361271431
279,280,0.7279999999999999,France,Male,46,1,0.0,1,1,0,0.760853711529451,1,0.6666666666666666,0.4962845705098169,New,0.2474815034094356,1,0.0
280,281,0.864,France,Male,39,8,0.0,2,1,1,0.1697066569857421,0,1.3333333333333333,0.344568885661914,Loyal,0.2474815034094356,1,0.0
281,282,0.85,Spain,Male,29,10,0.0,2,1,1,0.340694286304342,0,1.3333333333333333,0.3968980954347806,Veteran,0.2463874785313172,0,0.0
282,283,0.258,Germany,Male,35,4,0.5528895018690657,1,1,1,0.2362236093546933,1,1.0,0.349037703741253,Established,0.4772061681853294,0,0.4401173902308324
283,284,0.914,France,Male,42,7,0.471405382161339,1,1,1,0.1293830560818558,0,1.0,0.5049294794143983,Loyal,0.2474815034094356,1,0.386217986359914
284,285,0.898,France,Female,22,8,0.6942499243417917,2,0,1,0.9632033359185802,0,1.0,0.851817753420124,Loyal,0.2474815034094356,0,0.5272401203782139
285,286,0.65,France,Male,40,7,0.4512145150248055,2,1,0,0.1728454067363433,0,1.0,0.4246866405870497,Loyal,0.2474815034094356,1,0.3724008024130624
286,287,0.5039999999999999,Spain,Male,29,5,0.4141413750897825,1,1,0,0.8061682890716063,0,0.6666666666666666,0.5747698880537963,Established,0.2463874785313172,0,0.3465225448596316
287,288,0.25,France,Female,32,8,0.4743889441326556,1,1,0,0.5040716888462847,0,0.6666666666666666,0.4094868776596468,Loyal,0.2474815034094356,0,0.3882436287918188
288,289,0.7879999999999999,Spain,Female,26,5,0.6628105060504846,1,1,1,0.9085010618514068,0,1.0,0.7864371893006304,Established,0.2463874785313172,0,0.5085092466651056
289,290,0.4759999999999998,Spain,Male,34,10,0.0,2,1,0,0.3953744082559884,0,1.0,0.2904581360853294,Veteran,0.2463874785313172,0,0.0
290,291,0.7060000000000001,Germany,Male,42,9,0.2520027155248571,1,0,1,0.6865892692752158,0,0.6666666666666666,0.5481973282666911,Veteran,0.4772061681853294,1,0.224744441625121
291,292,0.7939999999999999,Spain,Female,41,5,0.376731325455686,2,1,0,0.9746694809354292,0,1.0,0.7151336021303717,Established,0.2463874785313172,1,0.3197120848452419
292,293,0.4659999999999998,France,Male,27,7,0.0,2,1,0,0.2563940356304027,0,1.0,0.2407980118768008,Loyal,0.2474815034094356,0,0.0
293,294,0.7999999999999999,Spain,Female,34,9,0.4496736503653735,1,0,0,0.7520215680597496,1,0.3333333333333333,0.667231739475041,Veteran,0.2463874785313172,0,0.3713384623871836
294,295,0.662,France,Male,38,3,0.0,2,1,1,0.5624556145111859,0,1.3333333333333333,0.4081518715037286,Established,0.2474815034094356,1,0.0
295,296,0.846,France,Male,25,2,0.5416674554995616,1,1,0,0.3682591687506157,0,0.6666666666666666,0.5853088747500591,New,0.2474815034094356,0,0.4328645939715392
296,297,0.7279999999999999,France,Female,31,4,0.4988848659629095,1,1,1,0.5331774684482368,0,1.0,0.5866874448037155,Established,0.2474815034094356,0,0.4047214089410876
297,298,0.674,Spain,Female,44,7,0.0,3,1,0,0.7792841216336159,1,1.3333333333333333,0.4844280405445387,Loyal,0.2463874785313172,1,0.0
298,299,0.3219999999999999,France,Male,58,0,0.594334177673493,1,1,1,0.813017293151496,0,1.0,0.5764504902749964,,0.2474815034094356,2,0.4664562056181346
299,300,0.5539999999999999,France,Male,33,5,0.0,2,1,1,0.518680734010098,0,1.3333333333333333,0.3575602446700326,Established,0.2474815034094356,0,0.0
300,301,0.6880000000000001,France,Female,31,10,0.0,2,1,0,0.8049703246660055,0,1.0,0.4976567748886685,Veteran,0.2474815034094356,0,0.0
301,302,0.5319999999999999,Spain,Female,36,6,0.5273524003311464,1,0,0,0.077263678681314,0,0.3333333333333333,0.3788720263374867,Loyal,0.2463874785313172,0,0.4235357791336868
302,303,0.674,France,Male,35,8,0.0,2,1,0,0.0516172794501874,0,1.0,0.2418724264833958,Loyal,0.2474815034094356,0,0.0
303,304,0.7239999999999999,France,Female,33,6,0.0,2,1,1,0.9534639558077797,0,1.3333333333333333,0.5591546519359265,Loyal,0.2474815034094356,0,0.0
304,305,0.406,France,Male,33,4,0.4706408486409761,1,0,0,0.4721894440919107,0,0.3333333333333333,0.4496100975776289,Established,0.2474815034094356,0,0.3856982572478641
305,306,0.634,France,Male,31,1,0.4753590989871625,1,1,1,0.1412437387770532,0,1.0,0.4168676125880719,New,0.2474815034094356,0,0.3889014171014005
306,307,0.7619999999999999,France,Male,43,2,0.0,1,1,1,0.8501980439131938,1,1.0,0.5373993479710646,New,0.2474815034094356,1,0.0
307,308,0.5579999999999999,Germany,Male,35,7,0.625143419784503,2,1,0,0.1590787420198628,0,1.0,0.4474073872681219,Loyal,0.4772061681853294,0,0.4855960702160885
308,309,0.5279999999999999,France,Male,50,4,0.5464548175715488,1,1,0,0.6358352722685017,1,0.6666666666666666,0.5700966966133502,Established,0.2474815034094356,1,0.4359650967909101
309,310,0.1759999999999999,Germany,Male,31,8,0.3124722471980556,1,1,0,0.2246486039416764,0,0.6666666666666666,0.2377069503799106,Loyal,0.4772061681853294,0,0.2719125702681256
311,312,0.7579999999999999,Germany,Male,30,6,0.2537660609532739,1,1,0,0.7255682417670887,0,0.6666666666666666,0.5791114342401208,Loyal,0.4772061681853294,0,0.2261518705435808
